ghi,period_end,period
227,2020-11-10T15:00:00+00:00,PT60M
100,2020-11-10T16:00:00+00:00,PT60M
29,2020-11-10T17:00:00+00:00,PT60M
0,2020-11-10T18:00:00+00:00,PT60M
0,2020-11-10T19:00:00+00:00,PT60M
0,2020-11-10T20:00:00+00:00,PT60M
0,2020-11-10T21:00:00+00:00,PT60M
0,2020-11-10T22:00:00+00:00,PT60M
0,2020-11-10T23:00:00+00:00,PT60M
0,2020-11-11T00:00:00+00:00,PT60M
0,2020-11-11T01:00:00+00:00,PT60M
0,2020-11-11T02:00:00+00:00,PT60M
0,2020-11-11T03:00:00+00:00,PT60M
0,2020-11-11T04:00:00+00:00,PT60M
0,2020-11-11T05:00:00+00:00,PT60M
0,2020-11-11T06:00:00+00:00,PT60M
3,2020-11-11T07:00:00+00:00,PT60M
108,2020-11-11T08:00:00+00:00,PT60M
280,2020-11-11T09:00:00+00:00,PT60M
428,2020-11-11T10:00:00+00:00,PT60M
529,2020-11-11T11:00:00+00:00,PT60M
578,2020-11-11T12:00:00+00:00,PT60M
531,2020-11-11T13:00:00+00:00,PT60M
491,2020-11-11T14:00:00+00:00,PT60M
352,2020-11-11T15:00:00+00:00,PT60M
202,2020-11-11T16:00:00+00:00,PT60M
39,2020-11-11T17:00:00+00:00,PT60M
0,2020-11-11T18:00:00+00:00,PT60M
0,2020-11-11T19:00:00+00:00,PT60M
0,2020-11-11T20:00:00+00:00,PT60M
0,2020-11-11T21:00:00+00:00,PT60M
0,2020-11-11T22:00:00+00:00,PT60M
0,2020-11-11T23:00:00+00:00,PT60M
0,2020-11-12T00:00:00+00:00,PT60M
0,2020-11-12T01:00:00+00:00,PT60M
0,2020-11-12T02:00:00+00:00,PT60M
0,2020-11-12T03:00:00+00:00,PT60M
0,2020-11-12T04:00:00+00:00,PT60M
0,2020-11-12T05:00:00+00:00,PT60M
0,2020-11-12T06:00:00+00:00,PT60M
1,2020-11-12T07:00:00+00:00,PT60M
68,2020-11-12T08:00:00+00:00,PT60M
249,2020-11-12T09:00:00+00:00,PT60M
428,2020-11-12T10:00:00+00:00,PT60M
531,2020-11-12T11:00:00+00:00,PT60M
577,2020-11-12T12:00:00+00:00,PT60M
556,2020-11-12T13:00:00+00:00,PT60M
481,2020-11-12T14:00:00+00:00,PT60M
355,2020-11-12T15:00:00+00:00,PT60M
179,2020-11-12T16:00:00+00:00,PT60M
30,2020-11-12T17:00:00+00:00,PT60M
0,2020-11-12T18:00:00+00:00,PT60M
0,2020-11-12T19:00:00+00:00,PT60M
0,2020-11-12T20:00:00+00:00,PT60M
0,2020-11-12T21:00:00+00:00,PT60M
0,2020-11-12T22:00:00+00:00,PT60M
0,2020-11-12T23:00:00+00:00,PT60M
0,2020-11-13T00:00:00+00:00,PT60M
0,2020-11-13T01:00:00+00:00,PT60M
0,2020-11-13T02:00:00+00:00,PT60M
0,2020-11-13T03:00:00+00:00,PT60M
0,2020-11-13T04:00:00+00:00,PT60M
0,2020-11-13T05:00:00+00:00,PT60M
0,2020-11-13T06:00:00+00:00,PT60M
1,2020-11-13T07:00:00+00:00,PT60M
29,2020-11-13T08:00:00+00:00,PT60M
116,2020-11-13T09:00:00+00:00,PT60M
318,2020-11-13T10:00:00+00:00,PT60M
507,2020-11-13T11:00:00+00:00,PT60M
556,2020-11-13T12:00:00+00:00,PT60M
542,2020-11-13T13:00:00+00:00,PT60M
455,2020-11-13T14:00:00+00:00,PT60M
330,2020-11-13T15:00:00+00:00,PT60M
189,2020-11-13T16:00:00+00:00,PT60M
34,2020-11-13T17:00:00+00:00,PT60M
0,2020-11-13T18:00:00+00:00,PT60M
0,2020-11-13T19:00:00+00:00,PT60M
0,2020-11-13T20:00:00+00:00,PT60M
0,2020-11-13T21:00:00+00:00,PT60M
0,2020-11-13T22:00:00+00:00,PT60M
0,2020-11-13T23:00:00+00:00,PT60M
0,2020-11-14T00:00:00+00:00,PT60M
0,2020-11-14T01:00:00+00:00,PT60M
0,2020-11-14T02:00:00+00:00,PT60M
0,2020-11-14T03:00:00+00:00,PT60M
0,2020-11-14T04:00:00+00:00,PT60M
0,2020-11-14T05:00:00+00:00,PT60M
0,2020-11-14T06:00:00+00:00,PT60M
0,2020-11-14T07:00:00+00:00,PT60M
30,2020-11-14T08:00:00+00:00,PT60M
90,2020-11-14T09:00:00+00:00,PT60M
173,2020-11-14T10:00:00+00:00,PT60M
163,2020-11-14T11:00:00+00:00,PT60M
143,2020-11-14T12:00:00+00:00,PT60M
172,2020-11-14T13:00:00+00:00,PT60M
232,2020-11-14T14:00:00+00:00,PT60M
206,2020-11-14T15:00:00+00:00,PT60M
118,2020-11-14T16:00:00+00:00,PT60M
21,2020-11-14T17:00:00+00:00,PT60M
0,2020-11-14T18:00:00+00:00,PT60M
0,2020-11-14T19:00:00+00:00,PT60M
0,2020-11-14T20:00:00+00:00,PT60M
0,2020-11-14T21:00:00+00:00,PT60M
0,2020-11-14T22:00:00+00:00,PT60M
0,2020-11-14T23:00:00+00:00,PT60M
0,2020-11-15T00:00:00+00:00,PT60M
0,2020-11-15T01:00:00+00:00,PT60M
0,2020-11-15T02:00:00+00:00,PT60M
0,2020-11-15T03:00:00+00:00,PT60M
0,2020-11-15T04:00:00+00:00,PT60M
0,2020-11-15T05:00:00+00:00,PT60M
0,2020-11-15T06:00:00+00:00,PT60M
1,2020-11-15T07:00:00+00:00,PT60M
82,2020-11-15T08:00:00+00:00,PT60M
252,2020-11-15T09:00:00+00:00,PT60M
404,2020-11-15T10:00:00+00:00,PT60M
505,2020-11-15T11:00:00+00:00,PT60M
542,2020-11-15T12:00:00+00:00,PT60M
533,2020-11-15T13:00:00+00:00,PT60M
448,2020-11-15T14:00:00+00:00,PT60M
339,2020-11-15T15:00:00+00:00,PT60M
183,2020-11-15T16:00:00+00:00,PT60M
31,2020-11-15T17:00:00+00:00,PT60M
0,2020-11-15T18:00:00+00:00,PT60M
0,2020-11-15T19:00:00+00:00,PT60M
0,2020-11-15T20:00:00+00:00,PT60M
0,2020-11-15T21:00:00+00:00,PT60M
0,2020-11-15T22:00:00+00:00,PT60M
0,2020-11-15T23:00:00+00:00,PT60M
0,2020-11-16T00:00:00+00:00,PT60M
0,2020-11-16T01:00:00+00:00,PT60M
0,2020-11-16T02:00:00+00:00,PT60M
0,2020-11-16T03:00:00+00:00,PT60M
0,2020-11-16T04:00:00+00:00,PT60M
0,2020-11-16T05:00:00+00:00,PT60M
0,2020-11-16T06:00:00+00:00,PT60M
0,2020-11-16T07:00:00+00:00,PT60M
59,2020-11-16T08:00:00+00:00,PT60M
172,2020-11-16T09:00:00+00:00,PT60M
249,2020-11-16T10:00:00+00:00,PT60M
354,2020-11-16T11:00:00+00:00,PT60M
490,2020-11-16T12:00:00+00:00,PT60M
521,2020-11-16T13:00:00+00:00,PT60M
448,2020-11-16T14:00:00+00:00,PT60M
271,2020-11-16T15:00:00+00:00,PT60M
144,2020-11-16T16:00:00+00:00,PT60M
29,2020-11-16T17:00:00+00:00,PT60M
0,2020-11-16T18:00:00+00:00,PT60M
0,2020-11-16T19:00:00+00:00,PT60M
0,2020-11-16T20:00:00+00:00,PT60M
0,2020-11-16T21:00:00+00:00,PT60M
0,2020-11-16T22:00:00+00:00,PT60M
0,2020-11-16T23:00:00+00:00,PT60M
0,2020-11-17T00:00:00+00:00,PT60M
0,2020-11-17T01:00:00+00:00,PT60M
0,2020-11-17T02:00:00+00:00,PT60M
0,2020-11-17T03:00:00+00:00,PT60M
0,2020-11-17T04:00:00+00:00,PT60M
0,2020-11-17T05:00:00+00:00,PT60M
0,2020-11-17T06:00:00+00:00,PT60M
1,2020-11-17T07:00:00+00:00,PT60M
69,2020-11-17T08:00:00+00:00,PT60M
242,2020-11-17T09:00:00+00:00,PT60M
362,2020-11-17T10:00:00+00:00,PT60M
436,2020-11-17T11:00:00+00:00,PT60M
468,2020-11-17T12:00:00+00:00,PT60M
510,2020-11-17T13:00:00+00:00,PT60M
433,2020-11-17T14:00:00+00:00,PT60M
309,2020-11-17T15:00:00+00:00,PT60M
162,2020-11-17T16:00:00+00:00,PT60M
30,2020-11-17T17:00:00+00:00,PT60M
0,2020-11-17T18:00:00+00:00,PT60M
0,2020-11-17T19:00:00+00:00,PT60M
0,2020-11-17T20:00:00+00:00,PT60M
0,2020-11-17T21:00:00+00:00,PT60M
0,2020-11-17T22:00:00+00:00,PT60M
0,2020-11-17T23:00:00+00:00,PT60M
0,2020-11-18T00:00:00+00:00,PT60M
0,2020-11-18T01:00:00+00:00,PT60M
0,2020-11-18T02:00:00+00:00,PT60M
0,2020-11-18T03:00:00+00:00,PT60M
0,2020-11-18T04:00:00+00:00,PT60M
0,2020-11-18T05:00:00+00:00,PT60M
0,2020-11-18T06:00:00+00:00,PT60M
0,2020-11-18T07:00:00+00:00,PT60M
59,2020-11-18T08:00:00+00:00,PT60M
190,2020-11-18T09:00:00+00:00,PT60M
233,2020-11-18T10:00:00+00:00,PT60M
323,2020-11-18T11:00:00+00:00,PT60M
350,2020-11-18T12:00:00+00:00,PT60M
446,2020-11-18T13:00:00+00:00,PT60M
458,2020-11-18T14:00:00+00:00,PT60M
340,2020-11-18T15:00:00+00:00,PT60M
178,2020-11-18T16:00:00+00:00,PT60M
28,2020-11-18T17:00:00+00:00,PT60M
0,2020-11-18T18:00:00+00:00,PT60M
0,2020-11-18T19:00:00+00:00,PT60M
0,2020-11-18T20:00:00+00:00,PT60M
0,2020-11-18T21:00:00+00:00,PT60M
0,2020-11-18T22:00:00+00:00,PT60M
0,2020-11-18T23:00:00+00:00,PT60M
0,2020-11-19T00:00:00+00:00,PT60M
0,2020-11-19T01:00:00+00:00,PT60M
0,2020-11-19T02:00:00+00:00,PT60M
0,2020-11-19T03:00:00+00:00,PT60M
0,2020-11-19T04:00:00+00:00,PT60M
0,2020-11-19T05:00:00+00:00,PT60M
0,2020-11-19T06:00:00+00:00,PT60M
0,2020-11-19T07:00:00+00:00,PT60M
55,2020-11-19T08:00:00+00:00,PT60M
146,2020-11-19T09:00:00+00:00,PT60M
221,2020-11-19T10:00:00+00:00,PT60M
342,2020-11-19T11:00:00+00:00,PT60M
435,2020-11-19T12:00:00+00:00,PT60M
476,2020-11-19T13:00:00+00:00,PT60M
448,2020-11-19T14:00:00+00:00,PT60M
328,2020-11-19T15:00:00+00:00,PT60M
175,2020-11-19T16:00:00+00:00,PT60M
28,2020-11-19T17:00:00+00:00,PT60M
0,2020-11-19T18:00:00+00:00,PT60M
0,2020-11-19T19:00:00+00:00,PT60M
0,2020-11-19T20:00:00+00:00,PT60M
0,2020-11-19T21:00:00+00:00,PT60M
0,2020-11-19T22:00:00+00:00,PT60M
0,2020-11-19T23:00:00+00:00,PT60M
0,2020-11-20T00:00:00+00:00,PT60M
0,2020-11-20T01:00:00+00:00,PT60M
0,2020-11-20T02:00:00+00:00,PT60M
0,2020-11-20T03:00:00+00:00,PT60M
0,2020-11-20T04:00:00+00:00,PT60M
0,2020-11-20T05:00:00+00:00,PT60M
0,2020-11-20T06:00:00+00:00,PT60M
0,2020-11-20T07:00:00+00:00,PT60M
77,2020-11-20T08:00:00+00:00,PT60M
239,2020-11-20T09:00:00+00:00,PT60M
377,2020-11-20T10:00:00+00:00,PT60M
262,2020-11-20T11:00:00+00:00,PT60M
293,2020-11-20T12:00:00+00:00,PT60M
401,2020-11-20T13:00:00+00:00,PT60M
386,2020-11-20T14:00:00+00:00,PT60M
336,2020-11-20T15:00:00+00:00,PT60M
180,2020-11-20T16:00:00+00:00,PT60M
25,2020-11-20T17:00:00+00:00,PT60M
0,2020-11-20T18:00:00+00:00,PT60M
0,2020-11-20T19:00:00+00:00,PT60M
0,2020-11-20T20:00:00+00:00,PT60M
0,2020-11-20T21:00:00+00:00,PT60M
0,2020-11-20T22:00:00+00:00,PT60M
0,2020-11-20T23:00:00+00:00,PT60M
0,2020-11-21T00:00:00+00:00,PT60M
0,2020-11-21T01:00:00+00:00,PT60M
0,2020-11-21T02:00:00+00:00,PT60M
0,2020-11-21T03:00:00+00:00,PT60M
0,2020-11-21T04:00:00+00:00,PT60M
0,2020-11-21T05:00:00+00:00,PT60M
0,2020-11-21T06:00:00+00:00,PT60M
0,2020-11-21T07:00:00+00:00,PT60M
68,2020-11-21T08:00:00+00:00,PT60M
243,2020-11-21T09:00:00+00:00,PT60M
391,2020-11-21T10:00:00+00:00,PT60M
468,2020-11-21T11:00:00+00:00,PT60M
454,2020-11-21T12:00:00+00:00,PT60M
479,2020-11-21T13:00:00+00:00,PT60M
455,2020-11-21T14:00:00+00:00,PT60M
338,2020-11-21T15:00:00+00:00,PT60M
177,2020-11-21T16:00:00+00:00,PT60M
24,2020-11-21T17:00:00+00:00,PT60M
0,2020-11-21T18:00:00+00:00,PT60M
0,2020-11-21T19:00:00+00:00,PT60M
0,2020-11-21T20:00:00+00:00,PT60M
0,2020-11-21T21:00:00+00:00,PT60M
0,2020-11-21T22:00:00+00:00,PT60M
0,2020-11-21T23:00:00+00:00,PT60M
0,2020-11-22T00:00:00+00:00,PT60M
0,2020-11-22T01:00:00+00:00,PT60M
0,2020-11-22T02:00:00+00:00,PT60M
0,2020-11-22T03:00:00+00:00,PT60M
0,2020-11-22T04:00:00+00:00,PT60M
0,2020-11-22T05:00:00+00:00,PT60M
0,2020-11-22T06:00:00+00:00,PT60M
0,2020-11-22T07:00:00+00:00,PT60M
65,2020-11-22T08:00:00+00:00,PT60M
238,2020-11-22T09:00:00+00:00,PT60M
389,2020-11-22T10:00:00+00:00,PT60M
476,2020-11-22T11:00:00+00:00,PT60M
507,2020-11-22T12:00:00+00:00,PT60M
515,2020-11-22T13:00:00+00:00,PT60M
465,2020-11-22T14:00:00+00:00,PT60M
342,2020-11-22T15:00:00+00:00,PT60M
182,2020-11-22T16:00:00+00:00,PT60M
29,2020-11-22T17:00:00+00:00,PT60M
0,2020-11-22T18:00:00+00:00,PT60M
0,2020-11-22T19:00:00+00:00,PT60M
0,2020-11-22T20:00:00+00:00,PT60M
0,2020-11-22T21:00:00+00:00,PT60M
0,2020-11-22T22:00:00+00:00,PT60M
0,2020-11-22T23:00:00+00:00,PT60M
0,2020-11-23T00:00:00+00:00,PT60M
0,2020-11-23T01:00:00+00:00,PT60M
0,2020-11-23T02:00:00+00:00,PT60M
0,2020-11-23T03:00:00+00:00,PT60M
0,2020-11-23T04:00:00+00:00,PT60M
0,2020-11-23T05:00:00+00:00,PT60M
0,2020-11-23T06:00:00+00:00,PT60M
0,2020-11-23T07:00:00+00:00,PT60M
67,2020-11-23T08:00:00+00:00,PT60M
236,2020-11-23T09:00:00+00:00,PT60M
383,2020-11-23T10:00:00+00:00,PT60M
476,2020-11-23T11:00:00+00:00,PT60M
504,2020-11-23T12:00:00+00:00,PT60M
521,2020-11-23T13:00:00+00:00,PT60M
456,2020-11-23T14:00:00+00:00,PT60M
334,2020-11-23T15:00:00+00:00,PT60M
175,2020-11-23T16:00:00+00:00,PT60M
27,2020-11-23T17:00:00+00:00,PT60M
0,2020-11-23T18:00:00+00:00,PT60M
0,2020-11-23T19:00:00+00:00,PT60M
0,2020-11-23T20:00:00+00:00,PT60M
0,2020-11-23T21:00:00+00:00,PT60M
0,2020-11-23T22:00:00+00:00,PT60M
0,2020-11-23T23:00:00+00:00,PT60M
0,2020-11-24T00:00:00+00:00,PT60M
0,2020-11-24T01:00:00+00:00,PT60M
0,2020-11-24T02:00:00+00:00,PT60M
0,2020-11-24T03:00:00+00:00,PT60M
0,2020-11-24T04:00:00+00:00,PT60M
0,2020-11-24T05:00:00+00:00,PT60M
0,2020-11-24T06:00:00+00:00,PT60M
0,2020-11-24T07:00:00+00:00,PT60M
49,2020-11-24T08:00:00+00:00,PT60M
227,2020-11-24T09:00:00+00:00,PT60M
376,2020-11-24T10:00:00+00:00,PT60M
452,2020-11-24T11:00:00+00:00,PT60M
499,2020-11-24T12:00:00+00:00,PT60M
521,2020-11-24T13:00:00+00:00,PT60M
451,2020-11-24T14:00:00+00:00,PT60M
329,2020-11-24T15:00:00+00:00,PT60M
160,2020-11-24T16:00:00+00:00,PT60M
20,2020-11-24T17:00:00+00:00,PT60M
0,2020-11-24T18:00:00+00:00,PT60M
0,2020-11-24T19:00:00+00:00,PT60M
0,2020-11-24T20:00:00+00:00,PT60M
0,2020-11-24T21:00:00+00:00,PT60M
0,2020-11-24T22:00:00+00:00,PT60M
0,2020-11-24T23:00:00+00:00,PT60M
0,2020-11-25T00:00:00+00:00,PT60M
0,2020-11-25T01:00:00+00:00,PT60M
0,2020-11-25T02:00:00+00:00,PT60M
0,2020-11-25T03:00:00+00:00,PT60M
0,2020-11-25T04:00:00+00:00,PT60M
0,2020-11-25T05:00:00+00:00,PT60M
0,2020-11-25T06:00:00+00:00,PT60M
0,2020-11-25T07:00:00+00:00,PT60M
64,2020-11-25T08:00:00+00:00,PT60M
195,2020-11-25T09:00:00+00:00,PT60M
341,2020-11-25T10:00:00+00:00,PT60M
396,2020-11-25T11:00:00+00:00,PT60M
387,2020-11-25T12:00:00+00:00,PT60M
443,2020-11-25T13:00:00+00:00,PT60M
429,2020-11-25T14:00:00+00:00,PT60M
307,2020-11-25T15:00:00+00:00,PT60M
164,2020-11-25T16:00:00+00:00,PT60M
23,2020-11-25T17:00:00+00:00,PT60M
0,2020-11-25T18:00:00+00:00,PT60M
0,2020-11-25T19:00:00+00:00,PT60M
0,2020-11-25T20:00:00+00:00,PT60M
0,2020-11-25T21:00:00+00:00,PT60M
0,2020-11-25T22:00:00+00:00,PT60M
0,2020-11-25T23:00:00+00:00,PT60M
0,2020-11-26T00:00:00+00:00,PT60M
0,2020-11-26T01:00:00+00:00,PT60M
0,2020-11-26T02:00:00+00:00,PT60M
0,2020-11-26T03:00:00+00:00,PT60M
0,2020-11-26T04:00:00+00:00,PT60M
0,2020-11-26T05:00:00+00:00,PT60M
0,2020-11-26T06:00:00+00:00,PT60M
0,2020-11-26T07:00:00+00:00,PT60M
14,2020-11-26T08:00:00+00:00,PT60M
97,2020-11-26T09:00:00+00:00,PT60M
146,2020-11-26T10:00:00+00:00,PT60M
185,2020-11-26T11:00:00+00:00,PT60M
310,2020-11-26T12:00:00+00:00,PT60M
432,2020-11-26T13:00:00+00:00,PT60M
352,2020-11-26T14:00:00+00:00,PT60M
221,2020-11-26T15:00:00+00:00,PT60M
103,2020-11-26T16:00:00+00:00,PT60M
14,2020-11-26T17:00:00+00:00,PT60M
0,2020-11-26T18:00:00+00:00,PT60M
0,2020-11-26T19:00:00+00:00,PT60M
0,2020-11-26T20:00:00+00:00,PT60M
0,2020-11-26T21:00:00+00:00,PT60M
0,2020-11-26T22:00:00+00:00,PT60M
0,2020-11-26T23:00:00+00:00,PT60M
0,2020-11-27T00:00:00+00:00,PT60M
0,2020-11-27T01:00:00+00:00,PT60M
0,2020-11-27T02:00:00+00:00,PT60M
0,2020-11-27T03:00:00+00:00,PT60M
0,2020-11-27T04:00:00+00:00,PT60M
0,2020-11-27T05:00:00+00:00,PT60M
0,2020-11-27T06:00:00+00:00,PT60M
0,2020-11-27T07:00:00+00:00,PT60M
9,2020-11-27T08:00:00+00:00,PT60M
80,2020-11-27T09:00:00+00:00,PT60M
147,2020-11-27T10:00:00+00:00,PT60M
55,2020-11-27T11:00:00+00:00,PT60M
102,2020-11-27T12:00:00+00:00,PT60M
86,2020-11-27T13:00:00+00:00,PT60M
102,2020-11-27T14:00:00+00:00,PT60M
85,2020-11-27T15:00:00+00:00,PT60M
96,2020-11-27T16:00:00+00:00,PT60M
11,2020-11-27T17:00:00+00:00,PT60M
0,2020-11-27T18:00:00+00:00,PT60M
0,2020-11-27T19:00:00+00:00,PT60M
0,2020-11-27T20:00:00+00:00,PT60M
0,2020-11-27T21:00:00+00:00,PT60M
0,2020-11-27T22:00:00+00:00,PT60M
0,2020-11-27T23:00:00+00:00,PT60M
0,2020-11-28T00:00:00+00:00,PT60M
0,2020-11-28T01:00:00+00:00,PT60M
0,2020-11-28T02:00:00+00:00,PT60M
0,2020-11-28T03:00:00+00:00,PT60M
0,2020-11-28T04:00:00+00:00,PT60M
0,2020-11-28T05:00:00+00:00,PT60M
0,2020-11-28T06:00:00+00:00,PT60M
0,2020-11-28T07:00:00+00:00,PT60M
32,2020-11-28T08:00:00+00:00,PT60M
141,2020-11-28T09:00:00+00:00,PT60M
281,2020-11-28T10:00:00+00:00,PT60M
381,2020-11-28T11:00:00+00:00,PT60M
448,2020-11-28T12:00:00+00:00,PT60M
375,2020-11-28T13:00:00+00:00,PT60M
289,2020-11-28T14:00:00+00:00,PT60M
218,2020-11-28T15:00:00+00:00,PT60M
124,2020-11-28T16:00:00+00:00,PT60M
14,2020-11-28T17:00:00+00:00,PT60M
0,2020-11-28T18:00:00+00:00,PT60M
0,2020-11-28T19:00:00+00:00,PT60M
0,2020-11-28T20:00:00+00:00,PT60M
0,2020-11-28T21:00:00+00:00,PT60M
0,2020-11-28T22:00:00+00:00,PT60M
0,2020-11-28T23:00:00+00:00,PT60M
0,2020-11-29T00:00:00+00:00,PT60M
0,2020-11-29T01:00:00+00:00,PT60M
0,2020-11-29T02:00:00+00:00,PT60M
0,2020-11-29T03:00:00+00:00,PT60M
0,2020-11-29T04:00:00+00:00,PT60M
0,2020-11-29T05:00:00+00:00,PT60M
0,2020-11-29T06:00:00+00:00,PT60M
0,2020-11-29T07:00:00+00:00,PT60M
50,2020-11-29T08:00:00+00:00,PT60M
182,2020-11-29T09:00:00+00:00,PT60M
337,2020-11-29T10:00:00+00:00,PT60M
431,2020-11-29T11:00:00+00:00,PT60M
502,2020-11-29T12:00:00+00:00,PT60M
494,2020-11-29T13:00:00+00:00,PT60M
427,2020-11-29T14:00:00+00:00,PT60M
310,2020-11-29T15:00:00+00:00,PT60M
158,2020-11-29T16:00:00+00:00,PT60M
20,2020-11-29T17:00:00+00:00,PT60M
0,2020-11-29T18:00:00+00:00,PT60M
0,2020-11-29T19:00:00+00:00,PT60M
0,2020-11-29T20:00:00+00:00,PT60M
0,2020-11-29T21:00:00+00:00,PT60M
0,2020-11-29T22:00:00+00:00,PT60M
0,2020-11-29T23:00:00+00:00,PT60M
0,2020-11-30T00:00:00+00:00,PT60M
0,2020-11-30T01:00:00+00:00,PT60M
0,2020-11-30T02:00:00+00:00,PT60M
0,2020-11-30T03:00:00+00:00,PT60M
0,2020-11-30T04:00:00+00:00,PT60M
0,2020-11-30T05:00:00+00:00,PT60M
0,2020-11-30T06:00:00+00:00,PT60M
0,2020-11-30T07:00:00+00:00,PT60M
49,2020-11-30T08:00:00+00:00,PT60M
200,2020-11-30T09:00:00+00:00,PT60M
343,2020-11-30T10:00:00+00:00,PT60M
447,2020-11-30T11:00:00+00:00,PT60M
498,2020-11-30T12:00:00+00:00,PT60M
490,2020-11-30T13:00:00+00:00,PT60M
425,2020-11-30T14:00:00+00:00,PT60M
308,2020-11-30T15:00:00+00:00,PT60M
151,2020-11-30T16:00:00+00:00,PT60M
18,2020-11-30T17:00:00+00:00,PT60M
0,2020-11-30T18:00:00+00:00,PT60M
0,2020-11-30T19:00:00+00:00,PT60M
0,2020-11-30T20:00:00+00:00,PT60M
0,2020-11-30T21:00:00+00:00,PT60M
0,2020-11-30T22:00:00+00:00,PT60M
0,2020-11-30T23:00:00+00:00,PT60M
0,2020-12-01T00:00:00+00:00,PT60M
0,2020-12-01T01:00:00+00:00,PT60M
0,2020-12-01T02:00:00+00:00,PT60M
0,2020-12-01T03:00:00+00:00,PT60M
0,2020-12-01T04:00:00+00:00,PT60M
0,2020-12-01T05:00:00+00:00,PT60M
0,2020-12-01T06:00:00+00:00,PT60M
0,2020-12-01T07:00:00+00:00,PT60M
43,2020-12-01T08:00:00+00:00,PT60M
198,2020-12-01T09:00:00+00:00,PT60M
343,2020-12-01T10:00:00+00:00,PT60M
447,2020-12-01T11:00:00+00:00,PT60M
498,2020-12-01T12:00:00+00:00,PT60M
492,2020-12-01T13:00:00+00:00,PT60M
427,2020-12-01T14:00:00+00:00,PT60M
312,2020-12-01T15:00:00+00:00,PT60M
161,2020-12-01T16:00:00+00:00,PT60M
19,2020-12-01T17:00:00+00:00,PT60M
0,2020-12-01T18:00:00+00:00,PT60M
0,2020-12-01T19:00:00+00:00,PT60M
0,2020-12-01T20:00:00+00:00,PT60M
0,2020-12-01T21:00:00+00:00,PT60M
0,2020-12-01T22:00:00+00:00,PT60M
0,2020-12-01T23:00:00+00:00,PT60M
0,2020-12-02T00:00:00+00:00,PT60M
0,2020-12-02T01:00:00+00:00,PT60M
0,2020-12-02T02:00:00+00:00,PT60M
0,2020-12-02T03:00:00+00:00,PT60M
0,2020-12-02T04:00:00+00:00,PT60M
0,2020-12-02T05:00:00+00:00,PT60M
0,2020-12-02T06:00:00+00:00,PT60M
0,2020-12-02T07:00:00+00:00,PT60M
16,2020-12-02T08:00:00+00:00,PT60M
103,2020-12-02T09:00:00+00:00,PT60M
231,2020-12-02T10:00:00+00:00,PT60M
438,2020-12-02T11:00:00+00:00,PT60M
461,2020-12-02T12:00:00+00:00,PT60M
445,2020-12-02T13:00:00+00:00,PT60M
442,2020-12-02T14:00:00+00:00,PT60M
316,2020-12-02T15:00:00+00:00,PT60M
141,2020-12-02T16:00:00+00:00,PT60M
19,2020-12-02T17:00:00+00:00,PT60M
0,2020-12-02T18:00:00+00:00,PT60M
0,2020-12-02T19:00:00+00:00,PT60M
0,2020-12-02T20:00:00+00:00,PT60M
0,2020-12-02T21:00:00+00:00,PT60M
0,2020-12-02T22:00:00+00:00,PT60M
0,2020-12-02T23:00:00+00:00,PT60M
0,2020-12-03T00:00:00+00:00,PT60M
0,2020-12-03T01:00:00+00:00,PT60M
0,2020-12-03T02:00:00+00:00,PT60M
0,2020-12-03T03:00:00+00:00,PT60M
0,2020-12-03T04:00:00+00:00,PT60M
0,2020-12-03T05:00:00+00:00,PT60M
0,2020-12-03T06:00:00+00:00,PT60M
0,2020-12-03T07:00:00+00:00,PT60M
45,2020-12-03T08:00:00+00:00,PT60M
211,2020-12-03T09:00:00+00:00,PT60M
361,2020-12-03T10:00:00+00:00,PT60M
462,2020-12-03T11:00:00+00:00,PT60M
491,2020-12-03T12:00:00+00:00,PT60M
501,2020-12-03T13:00:00+00:00,PT60M
447,2020-12-03T14:00:00+00:00,PT60M
327,2020-12-03T15:00:00+00:00,PT60M
170,2020-12-03T16:00:00+00:00,PT60M
21,2020-12-03T17:00:00+00:00,PT60M
0,2020-12-03T18:00:00+00:00,PT60M
0,2020-12-03T19:00:00+00:00,PT60M
0,2020-12-03T20:00:00+00:00,PT60M
0,2020-12-03T21:00:00+00:00,PT60M
0,2020-12-03T22:00:00+00:00,PT60M
0,2020-12-03T23:00:00+00:00,PT60M
0,2020-12-04T00:00:00+00:00,PT60M
0,2020-12-04T01:00:00+00:00,PT60M
0,2020-12-04T02:00:00+00:00,PT60M
0,2020-12-04T03:00:00+00:00,PT60M
0,2020-12-04T04:00:00+00:00,PT60M
0,2020-12-04T05:00:00+00:00,PT60M
0,2020-12-04T06:00:00+00:00,PT60M
0,2020-12-04T07:00:00+00:00,PT60M
27,2020-12-04T08:00:00+00:00,PT60M
172,2020-12-04T09:00:00+00:00,PT60M
309,2020-12-04T10:00:00+00:00,PT60M
309,2020-12-04T11:00:00+00:00,PT60M
193,2020-12-04T12:00:00+00:00,PT60M
149,2020-12-04T13:00:00+00:00,PT60M
116,2020-12-04T14:00:00+00:00,PT60M
135,2020-12-04T15:00:00+00:00,PT60M
103,2020-12-04T16:00:00+00:00,PT60M
13,2020-12-04T17:00:00+00:00,PT60M
0,2020-12-04T18:00:00+00:00,PT60M
0,2020-12-04T19:00:00+00:00,PT60M
0,2020-12-04T20:00:00+00:00,PT60M
